path	dropped_lines	base_blob	source_blob	upstream_blob	candidate_blob	line_hunk_disposition
src/agents/embedded-agent-subscribe.handlers.lifecycle.test.ts	6	203617d21913a98747ae8d450f64b9b890e12986	f513a8cbda06b28dcc7766ad00bccdea18c8d864	203617d21913a98747ae8d450f64b9b890e12986	f513a8cbda06b28dcc7766ad00bccdea18c8d864	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.lifecycle.ts	13	7e40ad3515ac8ead664c1493e40ff75f87248b8d	99ed07f205203d8adf35750c05b91f21e2da1bd1	7e40ad3515ac8ead664c1493e40ff75f87248b8d	99ed07f205203d8adf35750c05b91f21e2da1bd1	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.messages.lifecycle.test.ts	17	6cc65af16da7efdf45438ced52f04e41c48494d1	fee2cc13be7e86b455c89dcd01c669b3eb3014b5	6cc65af16da7efdf45438ced52f04e41c48494d1	fee2cc13be7e86b455c89dcd01c669b3eb3014b5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.messages.lifecycle.ts	152	06eb825962c89d365076f7b542c6ecf40e1861fb	b7a1eb2982a163f6c254f726b28c84a318d009cc	06eb825962c89d365076f7b542c6ecf40e1861fb	b7a1eb2982a163f6c254f726b28c84a318d009cc	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.messages.replies.ts	1	5e4fb9095d4a82799301eb6d82feb45b39a994cb	40ba4ff9b0b47bcc7ad6c2fff07b360471ff1ecc	5e4fb9095d4a82799301eb6d82feb45b39a994cb	40ba4ff9b0b47bcc7ad6c2fff07b360471ff1ecc	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.messages.stream.ts	2	16464f27f79304a6ec16fd6659d5d751c8f326b9	990a0d240a66caa9d6438240ead9d381727ad9c8	16464f27f79304a6ec16fd6659d5d751c8f326b9	990a0d240a66caa9d6438240ead9d381727ad9c8	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.messages.test-helpers.ts	1	5be611d025d9baad4d6b79ca4d032f92fe9c5c0e	e161b27f0ba3953b92da43240147257c4391ff31	5be611d025d9baad4d6b79ca4d032f92fe9c5c0e	e161b27f0ba3953b92da43240147257c4391ff31	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.messages.update-stream-items.test.ts	1	4c2b31449082c07ee4a0a2b68d764c330a02d523	a519c3c59357b8cb0d90d1d5b9d9ea50abab2cda	4c2b31449082c07ee4a0a2b68d764c330a02d523	a519c3c59357b8cb0d90d1d5b9d9ea50abab2cda	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.messages.update-stream-phases.test.ts	3	0ae89a5140ef45abc8dc56d5e07199f1257883c7	de7d0cbfcb312285c29684708afb5f84f5bab694	0ae89a5140ef45abc8dc56d5e07199f1257883c7	de7d0cbfcb312285c29684708afb5f84f5bab694	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.messages.update.ts	53	0916b74fb0dd8bae8423e5bf9231cd63325cff3a	81a24f9984ecf4ea4258f97b209f85a8c6bbff94	0916b74fb0dd8bae8423e5bf9231cd63325cff3a	81a24f9984ecf4ea4258f97b209f85a8c6bbff94	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.tools.results.ts	3	8135cf1cfeed7084a7d28629a4cc531aff8da2d1	655d5a9654a86df05c31b8f808b3eabafe85be03	8135cf1cfeed7084a7d28629a4cc531aff8da2d1	655d5a9654a86df05c31b8f808b3eabafe85be03	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.tools.start.ts	2	df2136e8483257fa757bca4d44a4f086578438f5	2794be27ed8f5beb9c00b4ad3645a17ca47c541f	df2136e8483257fa757bca4d44a4f086578438f5	2794be27ed8f5beb9c00b4ad3645a17ca47c541f	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.handlers.types.ts	5	24d1353c882f28a540593a77b211dde497dddb60	b7b9efe20b3f97d0fd2c2188296dc0e58b3324a5	24d1353c882f28a540593a77b211dde497dddb60	b7b9efe20b3f97d0fd2c2188296dc0e58b3324a5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.reply-delivery.ts	15	25f733bf26389628452a4cf0b2ea7cf49252bfb1	96b38fbebe36a69e463a1a94fd0dfa5884408652	25f733bf26389628452a4cf0b2ea7cf49252bfb1	96b38fbebe36a69e463a1a94fd0dfa5884408652	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.reply-tags.test.ts	1	9fc19fe1d89694d76272c0035477aead5b6990e2	a7c1e89400ac99c22d1632eb0c96e39e9d1bc42f	9fc19fe1d89694d76272c0035477aead5b6990e2	a7c1e89400ac99c22d1632eb0c96e39e9d1bc42f	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-subscribe.stream-rendering.ts	8	be2b4f7aa424a1ad032757dda6cf23915c9f536d	8b95dd5963ba5b1365da31f198ed9b6fc00e4ca7	be2b4f7aa424a1ad032757dda6cf23915c9f536d	8b95dd5963ba5b1365da31f198ed9b6fc00e4ca7	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-tool-media.ts	1	940a059ffe8144333e2313f6c946276f93c3a0a0	0268cd97545f561d74407c983e00f6cf9c3a4221	940a059ffe8144333e2313f6c946276f93c3a0a0	0268cd97545f561d74407c983e00f6cf9c3a4221	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/embedded-agent-utils.ts	2	adb17dd469886a1bfc2d750388a96136f17b795a	5f9aae84a7e291b594a6b838a52164b9e5beb7e9	adb17dd469886a1bfc2d750388a96136f17b795a	5f9aae84a7e291b594a6b838a52164b9e5beb7e9	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/openclaw-tools.ts	1	d30686bba388aae6cf1c71b5e3a93fe66b9875b8	e5396058bc5a505d011fcba81e453de57e2b47b5	d30686bba388aae6cf1c71b5e3a93fe66b9875b8	e5396058bc5a505d011fcba81e453de57e2b47b5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/sandbox/fs-bridge.boundary.test.ts	1	db7fc41f1713bf75cc0f76687b4d572d90831898	70ff198c0c6bc93a7135b75506e5ff9bde1c7b71	db7fc41f1713bf75cc0f76687b4d572d90831898	70ff198c0c6bc93a7135b75506e5ff9bde1c7b71	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/sandbox/remote-fs-bridge.test.ts	1	864f1c16e5aa6c99f76cf967403f786c09f75a47	3366030e3470166631d3242923667ee967d65d2e	864f1c16e5aa6c99f76cf967403f786c09f75a47	3366030e3470166631d3242923667ee967d65d2e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/session-transcript-repair.ts	22	9ad76b870053c147a828ab1e633dd335ca1c5373	fd8aef8c2cf374660c4cee413832fd2abc481964	9ad76b870053c147a828ab1e633dd335ca1c5373	fd8aef8c2cf374660c4cee413832fd2abc481964	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/shell-snapshot.ts	2	63a39412869dbab6243c31762516586f6165ebc0	c36cd8e2fc4c3a294cd12eeb2bab67385f3aa8d2	63a39412869dbab6243c31762516586f6165ebc0	c36cd8e2fc4c3a294cd12eeb2bab67385f3aa8d2	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/spawn-pipeline.ts	2	a8c481810b05dd4d1777607629734cef92cc7b20	9862cce8fc15d89a50b58a9bbf800189e6cef49a	a8c481810b05dd4d1777607629734cef92cc7b20	9862cce8fc15d89a50b58a9bbf800189e6cef49a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/announce/subagent-announce-descendant-wake.ts	42	1cfb4fcc4a7e3832a0752eebf861adaa32f2fe1e	a4b036540af93e8623aff4439b2f145c0acdf1cb	1cfb4fcc4a7e3832a0752eebf861adaa32f2fe1e	a4b036540af93e8623aff4439b2f145c0acdf1cb	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/announce/subagent-announce-output.ts	4	34d014b40aaea2476968c2c285b5f36b18a3d3f7	0a7aa1d80f976550d7c61a2c31598cc0cab0ea41	34d014b40aaea2476968c2c285b5f36b18a3d3f7	0a7aa1d80f976550d7c61a2c31598cc0cab0ea41	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/announce/subagent-announce.format.e2e.test.ts	7	8d524fb6d76bfbccc4f1864d3e102b3ad43c465b	26dc5c4b4264c3542494cf44e39a6bd6f3d307fc	8d524fb6d76bfbccc4f1864d3e102b3ad43c465b	26dc5c4b4264c3542494cf44e39a6bd6f3d307fc	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/announce/subagent-announce.requester-settle-wake.ts	1	832d5f007bebaa51cb143ea2d05ed844030faf96	8a560641e74e93480ded16136a89d2a19e977a34	832d5f007bebaa51cb143ea2d05ed844030faf96	8a560641e74e93480ded16136a89d2a19e977a34	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/announce/subagent-announce.test.ts	2	915620f68e2b071cd6d08bc1c221635839c4aaf8	c3622ea2b8cf10818323b54e061c39fa49fe5364	915620f68e2b071cd6d08bc1c221635839c4aaf8	c3622ea2b8cf10818323b54e061c39fa49fe5364	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/announce/subagent-announce.timeout.test.ts	1	14b900012e3782b1c7edd3bb3a822e0e316335dc	c86103199670594b1d42058cb30ce9d520d6763e	14b900012e3782b1c7edd3bb3a822e0e316335dc	c86103199670594b1d42058cb30ce9d520d6763e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/announce/subagent-announce.ts	176	0472571d94792df01491c56b11785b43c11c3395	b29da4502a70a8bd6bdadfb2848d5a0613736437	0472571d94792df01491c56b11785b43c11c3395	b29da4502a70a8bd6bdadfb2848d5a0613736437	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/completion/subagent-completion-admission.store.ts	1	86f4aed0adbe389b3f77f7377c368167cb090357	f9e1a04ee69795ad2366ff81abd6d0376e10a362	86f4aed0adbe389b3f77f7377c368167cb090357	f9e1a04ee69795ad2366ff81abd6d0376e10a362	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-control-messaging.ts	11	8675a148887aa8c2d877ee6b050181a3947ff3e0	657bca47a0d997708c8554bf8c77806f6d59ded2	8675a148887aa8c2d877ee6b050181a3947ff3e0	657bca47a0d997708c8554bf8c77806f6d59ded2	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-completion.ts	1	e08bf043d0c9e9308a0168f243040dc18d1e4c95	beecf723f820bb8516d026055c56bd5b97ea4f4e	e08bf043d0c9e9308a0168f243040dc18d1e4c95	beecf723f820bb8516d026055c56bd5b97ea4f4e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-lifecycle-announce-cleanup.ts	1	d2212903e670b86ece3c8ff9fb290e60b6c9c8dc	a35493bbeabd6e1115bcf06b9fd6a2ea29818f00	d2212903e670b86ece3c8ff9fb290e60b6c9c8dc	a35493bbeabd6e1115bcf06b9fd6a2ea29818f00	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-lifecycle-completion.ts	3	4a2b082d22bd3a6ea3ecb5a57efea62265df6eac	5350bc4e37cee0ff2f7514e503bef174cf28622b	4a2b082d22bd3a6ea3ecb5a57efea62265df6eac	5350bc4e37cee0ff2f7514e503bef174cf28622b	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-lifecycle-delivery.ts	1	14d895911de08a4de74beebe98193e101fc89b88	a070ba09be475d6bcbb7ac23a4c2bed5447f096b	14d895911de08a4de74beebe98193e101fc89b88	a070ba09be475d6bcbb7ac23a4c2bed5447f096b	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-maintenance.ts	3	9fde2d0dded12b8061274909576f4c0457388c79	a5d5b9529532dae5b484a42031fa07eebfbe3cf7	9fde2d0dded12b8061274909576f4c0457388c79	a5d5b9529532dae5b484a42031fa07eebfbe3cf7	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-queries.ts	1	0016e350b577f185d7d8ab617405ae82923eec8a	3724b8cc7845ecb6c5c0a168bd9003b19d22925c	0016e350b577f185d7d8ab617405ae82923eec8a	3724b8cc7845ecb6c5c0a168bd9003b19d22925c	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-restart-recovery.ts	125	b8f6b1a36d61e6b9fda4ecab5755ce05e8647f7b	94e5aed32436cef582729971335b57306ff5af70	b8f6b1a36d61e6b9fda4ecab5755ce05e8647f7b	94e5aed32436cef582729971335b57306ff5af70	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-restore.ts	5	b53aa3c9d65dbd64c29f51dc867bbef186f43f7d	5fc5e477b77a7473171eaf83dae40c07346a4d39	b53aa3c9d65dbd64c29f51dc867bbef186f43f7d	5fc5e477b77a7473171eaf83dae40c07346a4d39	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-run-launch.ts	4	aecd239a54e3e00a7329e222b74b2b3008fa230a	61f57f3ec3742f3dadef63018e6c3c6a8a35b5f2	aecd239a54e3e00a7329e222b74b2b3008fa230a	61f57f3ec3742f3dadef63018e6c3c6a8a35b5f2	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-run-recovery.ts	2	d18b24d5fa9ac1bcbe5e7116555fdad08b973898	e4872b31514d4e3accde68e1453d8025aa21cd57	d18b24d5fa9ac1bcbe5e7116555fdad08b973898	e4872b31514d4e3accde68e1453d8025aa21cd57	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-run-wait.ts	3	793c527510b9dcd0c2b9e0bc251c5930b6d58be4	d021eb91bd109beded2c93ab6e41bbc30ada0a89	793c527510b9dcd0c2b9e0bc251c5930b6d58be4	d021eb91bd109beded2c93ab6e41bbc30ada0a89	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-sweep-kill.ts	1	00978542df0cd4f4179ec9d983b4bb92d4272be9	4a64fda8fc6c1083db2ed44e12057f0fc391013a	00978542df0cd4f4179ec9d983b4bb92d4272be9	4a64fda8fc6c1083db2ed44e12057f0fc391013a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-sweeper-recovery.test.ts	3	faed61f5d0d1b46f7dd2877de47bf179bd38c246	116ae2eedc6ed3a9c9202bacf85f519f7fc68f0a	faed61f5d0d1b46f7dd2877de47bf179bd38c246	116ae2eedc6ed3a9c9202bacf85f519f7fc68f0a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry-sweeper.ts	53	71666d00b2c727832cc4fdbb1f438fb261268b25	14f076b106812832b7f5b9ae59a531824fb7e336	71666d00b2c727832cc4fdbb1f438fb261268b25	14f076b106812832b7f5b9ae59a531824fb7e336	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry.persistence.test.ts	104	6f2450077f1ea1852d348e4cd96c4dc905a8efd1	f8b98ee5174254b4fb10e4f036cea55a839674f0	6f2450077f1ea1852d348e4cd96c4dc905a8efd1	f8b98ee5174254b4fb10e4f036cea55a839674f0	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry.test.ts	4	f0eae216e48b16ae27f7ee488a5bf14d4180db34	22c5591360c8f19c264d802c76d1451dd2ffa260	f0eae216e48b16ae27f7ee488a5bf14d4180db34	22c5591360c8f19c264d802c76d1451dd2ffa260	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry.ts	3	ba508619a51b4aa283b585f97a0bf813e59ac113	c1363d07c4752aca5446c9626885d7ff5f21af2a	ba508619a51b4aa283b585f97a0bf813e59ac113	c1363d07c4752aca5446c9626885d7ff5f21af2a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-registry.types.ts	1	90a1954557eb757f8ac7227a3f77be4a5e07f29f	ad9d8b773ddf144d8524552f814822acc475fd5d	90a1954557eb757f8ac7227a3f77be4a5e07f29f	ad9d8b773ddf144d8524552f814822acc475fd5d	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-run-liveness.ts	5	41fdd6dbf11c5feb916a8edcbe71cebb050dc9aa	9fd514a5fe2d36044420d990f334a79401e95933	41fdd6dbf11c5feb916a8edcbe71cebb050dc9aa	9fd514a5fe2d36044420d990f334a79401e95933	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-session-cleanup.ts	2	56ead58ece825dbcd717c4825e1e6ebaa200fb27	45d2d586939038e6bd622cef1dd43a99f2ee14fd	56ead58ece825dbcd717c4825e1e6ebaa200fb27	45d2d586939038e6bd622cef1dd43a99f2ee14fd	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/registry/subagent-session-reconciliation.ts	1	669dc0a265dbca99665c02ff3d844bcff3d58f43	1b4ef684820b1f5034e4c59054eb986fb889de84	669dc0a265dbca99665c02ff3d844bcff3d58f43	1b4ef684820b1f5034e4c59054eb986fb889de84	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/acp-spawn-parent-stream.test.ts	2	ef28d34a63bf938ef1ef62247a97f2dd7718cfb5	206a24e787a74ef51a4acd88919f9e778950c4d9	ef28d34a63bf938ef1ef62247a97f2dd7718cfb5	206a24e787a74ef51a4acd88919f9e778950c4d9	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/acp-spawn-parent-stream.ts	2	194d7e32d8a9df1e64d8e427ae48ae4cf898ffcb	077c8a98568512a8461c0959f83ac336f5f2d7dd	194d7e32d8a9df1e64d8e427ae48ae4cf898ffcb	077c8a98568512a8461c0959f83ac336f5f2d7dd	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/acp-spawn.test.ts	1	7222e0b95c60c172c67aed60593944bb9a980259	2be036cb431c1c62427bcba37f04250dd469fb46	7222e0b95c60c172c67aed60593944bb9a980259	2be036cb431c1c62427bcba37f04250dd469fb46	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/subagent-attachments.ts	95	ce5692125a4063e565c117c5debecec5614195c3	fb0eaaceb0999545693b364bdb5ed226cea6a298	ce5692125a4063e565c117c5debecec5614195c3	fb0eaaceb0999545693b364bdb5ed226cea6a298	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/subagent-spawn-cleanup.test.ts	17	d2b4ebe2694d725b4e1a81fadda61733f13e79ef	88c502bea9d5cfe059a16ccab5c35dc2a9aa32de	d2b4ebe2694d725b4e1a81fadda61733f13e79ef	88c502bea9d5cfe059a16ccab5c35dc2a9aa32de	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/subagent-spawn-cleanup.ts	19	7dece3b904665bb48ecff1e5e972acd088e3a4be	92d73275648068866fc93c1b8389c84fba7562a5	7dece3b904665bb48ecff1e5e972acd088e3a4be	92d73275648068866fc93c1b8389c84fba7562a5	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/subagent-spawn-session-patch.ts	13	51ea62862eb58145d5ae29232d120fc472230000	fb2007592cabcce389e567e3f149cf3a73044642	51ea62862eb58145d5ae29232d120fc472230000	fb2007592cabcce389e567e3f149cf3a73044642	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/subagent-spawn.attachments.test.ts	4	f757f411a39985b7932eec60bc7a23693783a2c1	884976f948f308da0222acd8b26086751b9dcaf9	f757f411a39985b7932eec60bc7a23693783a2c1	884976f948f308da0222acd8b26086751b9dcaf9	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/subagent-spawn.model-session.test.ts	8	73c81f27a6b8a8e389b67c7577d52a16fee152ef	c4ec042f85855cc55193d8710efcfba38ad8c29b	73c81f27a6b8a8e389b67c7577d52a16fee152ef	c4ec042f85855cc55193d8710efcfba38ad8c29b	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/subagent-spawn.runtime.ts	1	70e54e3ca43a181028f628470097991e82e784cf	2eedaf5c82e396f55605fe30a843ac7e06727245	70e54e3ca43a181028f628470097991e82e784cf	2eedaf5c82e396f55605fe30a843ac7e06727245	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/subagent-spawn.test-helpers.ts	3	ce88d6c310621ced5e8ffb09be5f7b0c575b5add	b6688331c8838dbfc419340bb1986b35c73052db	ce88d6c310621ced5e8ffb09be5f7b0c575b5add	b6688331c8838dbfc419340bb1986b35c73052db	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/subagent-spawn.test.ts	1	aef4f017f851ed4969e74db8fa1bbbf0102d212a	1867be78b5ab087fae07c32c179eff060d99741e	aef4f017f851ed4969e74db8fa1bbbf0102d212a	1867be78b5ab087fae07c32c179eff060d99741e	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/subagents/spawn/subagent-spawn.ts	91	0d0bcb3a41d8a4ff24e180b70ffcd9dfb4cc7bc4	9ce8ebb486fd286a4d1816deee3953bbea40cc96	0d0bcb3a41d8a4ff24e180b70ffcd9dfb4cc7bc4	9ce8ebb486fd286a4d1816deee3953bbea40cc96	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/tool-display-config.ts	95	2b6e39d95f5ddc89dc1ca2e1911c2c1a82653f3d	a2800e51ab8bd84b7aea07b3977f09f787fd9c52	2b6e39d95f5ddc89dc1ca2e1911c2c1a82653f3d	a2800e51ab8bd84b7aea07b3977f09f787fd9c52	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
src/agents/tool-display-message-config.ts	89	b5f212588e96bb433f167dd0c692721223c199f0	219fe67b4976dc11e71a157d7cc56ee6ade20c3a	b5f212588e96bb433f167dd0c692721223c199f0	219fe67b4976dc11e71a157d7cc56ee6ade20c3a	Current upstream blob equals the old merge-base blob and candidate blob equals the accepted-source blob; preserve this exact accepted overlay because no current upstream hunk exists on the path.
