class	dropped_lines	file	detail
SAFE-NEW	0	src/auto-reply/reply/context-pressure.integration.test.ts	-
SAFE-NEW	0	src/auto-reply/reply/context-pressure.test.ts	-
SAFE-NEW	0	src/auto-reply/reply/cot-frame.test.ts	-
SAFE-NEW	0	src/auto-reply/reply/cot-frame.ts	-
MIXED-CLOBBER	1	src/auto-reply/reply/directive-handling.impl.ts	b620c58e65 fix: remove telegram-only reasoning stream copy
MIXED-CLOBBER	3	src/auto-reply/reply/directive-handling.mixed-inline.test.ts	b620c58e65 fix: remove telegram-only reasoning stream copy
GENUINE	0	src/auto-reply/reply/directive-handling.model.test.ts	-
MIXED-CLOBBER	1	src/auto-reply/reply/directive-handling.persist.ts	aada44fca5 fix(agents): preserve Codex auth for compaction
MIXED-CLOBBER	31	src/auto-reply/reply/followup-runner.test.ts	e8628c6717 fix(auto-reply): keep room event cli sessions t
MIXED-CLOBBER	48	src/auto-reply/reply/followup-runner.ts	e8628c6717 fix(auto-reply): keep room event cli sessions t
MIXED-CLOBBER	2	src/auto-reply/reply/get-reply-run.media-only.test.ts	584fa3215c Fix restart sentinel internal continuations (#8
MIXED-CLOBBER	4	src/auto-reply/reply/get-reply-run.ts	30c1ca5c7b fix: match slash commands case-insensitively
FROZEN-STALE	-1	src/auto-reply/reply/get-reply.message-hooks.test.ts	HEAD==upstream@55a0c9b1f4 (2026-05-23 fix(gateway): restore WebChat image understanding)
GENUINE	0	src/auto-reply/reply/inbound-context.ts	-
GENUINE	0	src/auto-reply/reply/inbound-meta.test.ts	-
FROZEN-STALE	-1	src/auto-reply/reply/inbound-meta.ts	HEAD==upstream@77d9ac30bb (2026-05-25 refactor: reuse shared coercion helpers (#86419))
FROZEN-STALE	-1	src/auto-reply/reply/inbound-text.ts	HEAD==upstream@5b8f492a48 (2026-03-02 fix(security): harden spoofed system marker handl)
GENUINE	0	src/auto-reply/reply/model-selection.ts	-
SAFE-NEW	0	src/auto-reply/reply/normalize-reply.cot-frame.test.ts	-
GENUINE	0	src/auto-reply/reply/normalize-reply.ts	-
SAFE-NEW	0	src/auto-reply/reply/post-compaction-context-failure.test.ts	-
SAFE-NEW	0	src/auto-reply/reply/post-compaction-delegate-dispatch.test.ts	-
SAFE-NEW	0	src/auto-reply/reply/post-compaction-delegate-dispatch.ts	-
FROZEN-STALE	-1	src/auto-reply/reply/prompt-prelude.test.ts	HEAD==upstream@07f05e972e (2026-05-17 refactor: move inbound event classification into )
GENUINE	0	src/auto-reply/reply/prompt-prelude.ts	-
MIXED-CLOBBER	3	src/auto-reply/reply/queue/types.ts	355fb4d860 refactor: use direct skills imports
SAFE-NEW	0	src/auto-reply/reply/reply-delivery.cot-frame-leak.test.ts	-
GENUINE	0	src/auto-reply/reply/reply-delivery.ts	-
GENUINE	0	src/auto-reply/reply/reply-state.test.ts	-
FROZEN-STALE	-1	src/auto-reply/reply/reply-turn-admission.test.ts	HEAD==upstream@62b51a6295 (2026-05-24 fix(telegram): serialize topic dispatch replies ()
FROZEN-STALE	-1	src/auto-reply/reply/reply-turn-admission.ts	HEAD==upstream@62b51a6295 (2026-05-24 fix(telegram): serialize topic dispatch replies ()
SAFE-NEW	0	src/auto-reply/reply/run-provenance.test.ts	-
SAFE-NEW	0	src/auto-reply/reply/run-provenance.ts	-
GENUINE	0	src/auto-reply/reply/session-reset-model.ts	-
SAFE-NEW	0	src/auto-reply/reply/session-system-events.test.ts	-
GENUINE	0	src/auto-reply/reply/session-system-events.ts	-
SAFE-NEW	0	src/auto-reply/reply/session-updates.compaction.test.ts	-
MIXED-CLOBBER	5	src/auto-reply/reply/session-updates.test.ts	8eb03d81a0 refactor: centralize skills runtime tests
MIXED-CLOBBER	13	src/auto-reply/reply/session-updates.ts	ba2dedb3bc refactor: centralize skills runtime paths
MIXED-CLOBBER	40	src/auto-reply/reply/session.test.ts	58de6f91dc fix(auto-reply): clear unflushed cli bindings
MIXED-CLOBBER	2	src/auto-reply/reply/session.ts	5db2cd6c00 perf: skip session store clones in turn hot pat
SAFE-NEW	0	src/auto-reply/reply/skill-tool-dispatch.runtime.ts	-
FROZEN-STALE	-1	src/auto-reply/reply/source-reply-delivery-mode.test.ts	HEAD==upstream@1e5450f23e (2026-05-18 fix(messages): keep group visible replies automat)
FROZEN-STALE	-1	src/auto-reply/reply/strip-inbound-meta.test.ts	HEAD==upstream@834b4f949f (2026-05-03 test(reply-context): cover reply target label)
FROZEN-STALE	-1	src/auto-reply/reply/strip-inbound-meta.ts	HEAD==upstream@f7b1148bed (2026-05-16 Strip inbound metadata from replayed user turns ()
GENUINE	0	src/auto-reply/status.test.ts	-
SAFE-NEW	0	src/auto-reply/tokens.continuation.test.ts	-
GENUINE	0	src/auto-reply/tokens.test.ts	-
GENUINE	0	src/auto-reply/tokens.ts	-
GENUINE	0	src/auto-reply/types.ts	-
FROZEN-STALE	-1	src/cli/command-catalog.ts	HEAD==upstream@f453904165 (2026-05-17 feat: add fal and OpenRouter music generation (#8)
FROZEN-STALE	-1	src/cli/command-path-policy.test.ts	HEAD==upstream@12debcb05e (2026-05-17 fix(cli): improve config startup progress)
FROZEN-STALE	-1	src/cli/command-secret-gateway.test.ts	HEAD==upstream@4f4d108639 (2026-05-18 chore(lint): remove underscore-dangle allow list )
MIXED-CLOBBER	118	src/cli/config-cli.test.ts	189a7962b2 fix(cli): reject empty config path segments
MIXED-CLOBBER	72	src/cli/config-cli.ts	6037a74660 Add plugin manifest contract for SecretRef prov
FROZEN-STALE	-1	src/cli/gateway-cli/run.ts	HEAD==upstream@2e5be0c7ff (2026-05-23 fix(gateway): pin relative state dir at startup)
FROZEN-STALE	-1	src/cli/program/preaction.test.ts	HEAD==upstream@12debcb05e (2026-05-17 fix(cli): improve config startup progress)
FROZEN-STALE	-1	src/cli/program/preaction.ts	HEAD==upstream@a6225060f1 (2026-05-17 fix(memory): abort timed-out embedding requests ()
FROZEN-STALE	-1	src/cli/update-cli.test.ts	HEAD==upstream@0ec29289c6 (2026-05-26 fix: tighten CLI utility failure handling (#86918)
GENUINE	0	src/commands/agent.test.ts	-
FROZEN-STALE	-1	src/commands/agent/session.test.ts	HEAD==upstream@694ca50e97 (2026-05-13 Revert "refactor: move runtime state to SQLite")
GENUINE	0	src/commands/channel-setup/workspace-shadow-bypass.test.ts	-
GENUINE	0	src/commands/doctor-legacy-config.migrations.test.ts	-
GENUINE	0	src/commands/doctor-lint.test.ts	-
GENUINE	0	src/commands/doctor-lint.ts	-
FROZEN-STALE	-1	src/commands/doctor-platform-notes.startup-optimization.test.ts	HEAD==upstream@87f5fb3ab2 (2026-05-12 test: dedupe doctor startup note mock reads)
GENUINE	0	src/commands/doctor-platform-notes.ts	-
FROZEN-STALE	-1	src/commands/doctor/repair-sequencing.test.ts	HEAD==upstream@a61d5308b5 (2026-05-25 fix(auth): emit one-shot doctor-pointer warning f)
FROZEN-STALE	-1	src/commands/doctor/repair-sequencing.ts	HEAD==upstream@cff5244a5b (2026-05-22 feat: add context-engine host capability requirem)
FROZEN-STALE	-1	src/commands/doctor/shared/preview-warnings.test.ts	HEAD==upstream@3c16648ad7 (2026-05-26 fix(config): narrow profiled tool section doctor )
FROZEN-STALE	-1	src/commands/doctor/shared/preview-warnings.ts	HEAD==upstream@3c16648ad7 (2026-05-26 fix(config): narrow profiled tool section doctor )
GENUINE	0	src/commands/models/list.list-command.forward-compat.test.ts	-
GENUINE	0	src/commands/status-overview-rows.ts	-
GENUINE	0	src/commands/status.command-report-data.ts	-
SAFE-NEW	0	src/commands/status.continuation-banner.test.ts	-
GENUINE	0	src/commands/status.test.ts	-
GENUINE	0	src/config/cache-utils.ts	-
FROZEN-STALE	-1	src/config/config.ts	HEAD==upstream@abf59205fc (2026-05-15 fix(config): return persisted config write respon)
FROZEN-STALE	-1	src/config/io.best-effort.test.ts	HEAD==upstream@b2808ac712 (2026-05-08 test: avoid core filter allocation assertions)
GENUINE	0	src/config/io.write-config.test.ts	-
MIXED-CLOBBER	12	src/config/schema.help.ts	80227005a0 feat(exec): add normalized auto mode
MIXED-CLOBBER	33	src/config/sessions.cache.test.ts	467b068fdc perf(sessions): patch single-entry store writes
GENUINE	0	src/config/sessions.test.ts	-
GENUINE	0	src/config/sessions/artifacts.test.ts	-
GENUINE	0	src/config/sessions/artifacts.ts	-
GENUINE	0	src/config/sessions/session-file.ts	-
GENUINE	0	src/config/sessions/store-cache.ts	-
SAFE-NEW	0	src/config/sessions/store.continuation-merge.test.ts	-
GENUINE	0	src/config/sessions/store.runtime.ts	-
MIXED-CLOBBER	24	src/config/sessions/types.ts	a509c48f0e feat: add core session goals (#87469)
MIXED-CLOBBER	1	src/config/types.agent-defaults.ts	31169ff3b4 fix: bound default heartbeat run timeout (#8813
FROZEN-STALE	-1	src/config/types.hooks.ts	HEAD==upstream@4265a59892 (2026-04-04 fix(config): hide legacy internal hook handlers)
GENUINE	0	src/config/zod-schema.agent-defaults.ts	-
SAFE-NEW	0	src/config/zod-schema.continuation.test.ts	-
MIXED-CLOBBER	45	src/cron/isolated-agent/run.ts	7a381b807e fix(cron): preflight model fallbacks before ski
FROZEN-STALE	-1	src/docker-setup.e2e.test.ts	HEAD==upstream@908b894432 (2026-05-25 fix(docker): restore config parent ownership)
GENUINE	0	src/flows/channel-setup.status.test.ts	-
GENUINE	0	src/flows/channel-setup.test.ts	-
GENUINE	0	src/flows/doctor-lint-flow.ts	-
FROZEN-STALE	-1	src/gateway/chat-abort.test.ts	HEAD==upstream@014b527e23 (2026-05-22 fix: stop denied exec followups (#85194))
MIXED-CLOBBER	42	src/gateway/chat-abort.ts	a509c48f0e feat: add core session goals (#87469)
MIXED-CLOBBER	1	src/gateway/config-reload.test.ts	d9278c8efd refactor: organize skills subsystem layout
GENUINE	0	src/gateway/hooks.test.ts	-
FROZEN-STALE	-1	src/gateway/mcp-http.loopback-runtime.ts	HEAD==upstream@07f05e972e (2026-05-17 refactor: move inbound event classification into )
FROZEN-STALE	-1	src/gateway/mcp-http.request.ts	HEAD==upstream@02182d5a30 (2026-05-21 refactor: remove sender owner tool gating)
FROZEN-STALE	-1	src/gateway/mcp-http.runtime.ts	HEAD==upstream@02182d5a30 (2026-05-21 refactor: remove sender owner tool gating)
MIXED-CLOBBER	15	src/gateway/mcp-http.test.ts	584fa3215c Fix restart sentinel internal continuations (#8
FROZEN-STALE	-1	src/gateway/mcp-http.ts	HEAD==upstream@77d9ac30bb (2026-05-25 refactor: reuse shared coercion helpers (#86419))
FROZEN-STALE	-1	src/gateway/operator-approvals-client.test.ts	HEAD==upstream@386d321634 (2026-05-14 Bind gateway approval access to requester metadat)
MIXED-CLOBBER	10	src/gateway/operator-approvals-client.ts	80227005a0 feat(exec): add normalized auto mode
GENUINE	0	src/gateway/probe.close-drain.test.ts	-
MIXED-CLOBBER	212	src/gateway/server-methods/agent.test.ts	e2966faea7 perf: reuse gateway session and plugin metadata
MIXED-CLOBBER	153	src/gateway/server-methods/agent.ts	e2966faea7 perf: reuse gateway session and plugin metadata
MIXED-CLOBBER	243	src/gateway/server-methods/chat.ts	bba8015688 fix: show chat errors as visible messages
MIXED-CLOBBER	20	src/gateway/server-methods/server-methods.test.ts	b1e5c9d7fa fix(agents): centralize terminal run outcome pr
GENUINE	0	src/gateway/server-plugins.test.ts	-
MIXED-CLOBBER	8	src/gateway/server-restart-sentinel.ts	584fa3215c Fix restart sentinel internal continuations (#8
FROZEN-STALE	-1	src/gateway/server-runtime-services.ts	HEAD==upstream@a4b17d65a8 (2026-05-09 refactor: consolidate message delivery API)
FROZEN-STALE	-1	src/gateway/server-startup-log.test.ts	HEAD==upstream@8c9ec0724e (2026-05-15 fix(agents): honor disabled reasoning in thinking)
FROZEN-STALE	-1	src/gateway/server-startup-log.ts	HEAD==upstream@77d9ac30bb (2026-05-25 refactor: reuse shared coercion helpers (#86419))
GENUINE	0	src/gateway/server-startup-post-attach.test.ts	-
GENUINE	0	src/gateway/server.auth.browser-hardening.test.ts	-
FROZEN-STALE	-1	src/gateway/server.chat.gateway-server-chat-b.test.ts	HEAD==upstream@9263e3887e (2026-05-27 fix: preserve inline image routing with staged me)
GENUINE	0	src/gateway/server.hooks.test.ts	-
MIXED-CLOBBER	4	src/gateway/server.impl.ts	6037a74660 Add plugin manifest contract for SecretRef prov
FROZEN-STALE	-1	src/gateway/server/hooks-request-handler.ts	HEAD==upstream@2f31184d07 (2026-04-29 fix(hooks): repair shared-hook announcement polic)
GENUINE	0	src/gateway/session-compaction-checkpoints.ts	-
FROZEN-STALE	-1	src/gateway/session-lifecycle-state.ts	HEAD==upstream@694ca50e97 (2026-05-13 Revert "refactor: move runtime state to SQLite")
GENUINE	0	src/gateway/session-utils.fs.test.ts	-
GENUINE	0	src/gateway/session-utils.fs.ts	-
GENUINE	0	src/gateway/session-utils.subagent.test.ts	-
FROZEN-STALE	-1	src/gateway/session-utils.test.ts	HEAD==upstream@05c6e7a553 (2026-05-23 feat(agents): expose estimated context budget sta)
FROZEN-STALE	-1	src/gateway/sessions-patch.test.ts	HEAD==upstream@b33deb4159 (2026-05-21 fix(sessions): preserve compatible auth overrides)
MIXED-CLOBBER	3	src/gateway/sessions-patch.ts	a509c48f0e feat: add core session goals (#87469)
FROZEN-STALE	-1	src/gateway/tool-resolution.test.ts	HEAD==upstream@448eb36f75 (2026-05-20 Revert "fix: prompt Codex to send visible channel)
MIXED-CLOBBER	6	src/gateway/tool-resolution.ts	584fa3215c Fix restart sentinel internal continuations (#8
GENUINE	0	src/hooks/llm-slug-generator.ts	-
FROZEN-STALE	-1	src/image-generation/provider-registry.test.ts	HEAD==upstream@9772cf202c (2026-05-26 test(media): isolate generation provider registry)
SAFE-NEW	0	src/infra/chain-budget.test.ts	-
SAFE-NEW	0	src/infra/chain-budget.ts	-
SAFE-NEW	0	src/infra/continuation-tracer.test.ts	-
SAFE-NEW	0	src/infra/continuation-tracer.ts	-
GENUINE	0	src/infra/diagnostic-events.ts	-
SAFE-NEW	0	src/infra/diagnostic-trace-context-pure.ts	-
GENUINE	0	src/infra/diagnostic-trace-context.test.ts	-
GENUINE	0	src/infra/diagnostic-trace-context.ts	-
FROZEN-STALE	-1	src/infra/exec-approvals-policy.test.ts	HEAD==upstream@694ca50e97 (2026-05-13 Revert "refactor: move runtime state to SQLite")
GENUINE	0	src/infra/fs-safe.ts	-
GENUINE	0	src/infra/heartbeat-reason.test.ts	-
GENUINE	0	src/infra/heartbeat-reason.ts	-
SAFE-NEW	0	src/infra/heartbeat-runner.delegate-return.test.ts	-
GENUINE	0	src/infra/heartbeat-runner.returns-default-unset.test.ts	-
GENUINE	0	src/infra/heartbeat-runner.scheduler.test.ts	-
MIXED-CLOBBER	15	src/infra/heartbeat-runner.ts	31169ff3b4 fix: bound default heartbeat run timeout (#8813
GENUINE	0	src/infra/heartbeat-wake.test.ts	-
GENUINE	0	src/infra/heartbeat-wake.ts	-
FROZEN-STALE	-1	src/infra/jsonl-socket.test.ts	HEAD==upstream@2172bf1cdd (2026-04-19 test: share jsonl socket accept helper)
FROZEN-STALE	-1	src/infra/jsonl-socket.ts	HEAD==upstream@65c1716ad4 (2026-04-02 refactor(infra): clarify jsonl socket contract)
GENUINE	0	src/infra/outbound/message.ts	-
GENUINE	0	src/infra/process-respawn.test.ts	-
GENUINE	0	src/infra/process-respawn.ts	-
MIXED-CLOBBER	1	src/infra/restart-sentinel.ts	584fa3215c Fix restart sentinel internal continuations (#8
FROZEN-STALE	-1	src/infra/run-node.test.ts	HEAD==upstream@a67ee0f7a2 (2026-05-27 perf: avoid redundant runtime postbuild sync)
SAFE-NEW	0	src/infra/secure-random-chain-id.test.ts	-
GENUINE	0	src/infra/secure-random.ts	-
SAFE-NEW	0	src/infra/session-cost-usage.discoverAllSessions.test.ts	-
GENUINE	0	src/infra/session-cost-usage.test.ts	-
GENUINE	0	src/infra/session-cost-usage.ts	-
GENUINE	0	src/infra/session-delivery-queue-recovery.ts	-
GENUINE	0	src/infra/session-delivery-queue-storage.ts	-
GENUINE	0	src/infra/session-delivery-queue.recovery.test.ts	-
GENUINE	0	src/infra/session-delivery-queue.storage.test.ts	-
GENUINE	0	src/infra/session-delivery-queue.ts	-
SAFE-NEW	0	src/infra/session-keys.test.ts	-
SAFE-NEW	0	src/infra/session-keys.ts	-
SAFE-NEW	0	src/infra/substrate-capability-registry.test.ts	-
SAFE-NEW	0	src/infra/substrate-capability-registry.ts	-
GENUINE	0	src/infra/system-events.test.ts	-
GENUINE	0	src/infra/system-events.ts	-
SAFE-NEW	0	src/logging/diagnostic-continuation-queues.ts	-
FROZEN-STALE	-1	src/logging/diagnostic-session-state.ts	HEAD==upstream@669786595d (2026-05-17 fix(logging): avoid false liveness backlog warnin)
GENUINE	0	src/logging/diagnostic-stability.ts	-
GENUINE	0	src/logging/diagnostic.test.ts	-
GENUINE	0	src/logging/diagnostic.ts	-
FROZEN-STALE	-1	src/media/local-media-access.test.ts	HEAD==upstream@694ca50e97 (2026-05-13 Revert "refactor: move runtime state to SQLite")
FROZEN-STALE	-1	src/media/read-capability.test.ts	HEAD==upstream@135071b33f (2026-05-12 test: check media read roots)
GENUINE	0	src/media/read-capability.ts	-
GENUINE	0	src/plugin-sdk/diagnostic-runtime.ts	-
GENUINE	0	src/plugin-sdk/file-access-runtime.ts	-
GENUINE	0	src/plugin-sdk/root-alias.cjs	-
GENUINE	0	src/plugins/commands.test.ts	-
GENUINE	0	src/plugins/commands.ts	-
GENUINE	0	src/plugins/contracts/plugin-sdk-package-contract-guardrails.test.ts	-
GENUINE	0	src/plugins/contracts/plugin-sdk-root-alias.test.ts	-
GENUINE	0	src/plugins/install.npm-spec.test.ts	-
FROZEN-STALE	-1	src/plugins/loader.native-module-loader.test.ts	HEAD==upstream@3ee3fd72bb (2026-05-09 test: tighten registry empty array assertions)
MIXED-CLOBBER	48	src/plugins/loader.ts	57a3dbe736 perf: avoid jiti for built plugin startup paths
SAFE-NEW	0	src/plugins/manifest-metadata-scan.cache.test.ts	-
GENUINE	0	src/plugins/manifest-metadata-scan.ts	-
GENUINE	0	src/plugins/plugin-graceful-init-failure.test.ts	-
FROZEN-STALE	-1	src/plugins/registry.runtime-config.test.ts	HEAD==upstream@4a188e7ca5 (2026-05-15 chore: update dependencies)
MIXED-CLOBBER	14	src/plugins/registry.ts	fbf900c746 refactor: move plugin state consumers to sqlite
MIXED-CLOBBER	32	src/plugins/sdk-alias.test.ts	7c1484d637 refactor: extract media generation core package
MIXED-CLOBBER	31	src/plugins/sdk-alias.ts	7c1484d637 refactor: extract media generation core package
MIXED-CLOBBER	1	src/plugins/session-entry-slot-keys.ts	a509c48f0e feat: add core session goals (#87469)
GENUINE	0	src/plugins/types.ts	-
GENUINE	0	src/plugins/wired-hooks-compaction.test.ts	-
FROZEN-STALE	-1	src/sessions/model-overrides.test.ts	HEAD==upstream@05c6e7a553 (2026-05-23 feat(agents): expose estimated context budget sta)
FROZEN-STALE	-1	src/sessions/model-overrides.ts	HEAD==upstream@05c6e7a553 (2026-05-23 feat(agents): expose estimated context budget sta)
FROZEN-STALE	-1	src/status/status-labels.ts	HEAD==upstream@62a0cd8acd (2026-04-23 test: slim status fast-mode label coverage)
FROZEN-STALE	-1	src/status/status-message.test.ts	HEAD==upstream@62a0cd8acd (2026-04-23 test: slim status fast-mode label coverage)
GENUINE	0	src/status/status-message.ts	-
GENUINE	0	src/status/status-text.ts	-
GENUINE	0	src/tasks/task-boundaries.test.ts	-
SAFE-NEW	0	src/tasks/task-flow-registry.store.sqlite.chain-id.test.ts	-
MIXED-CLOBBER	134	src/tasks/task-flow-registry.store.sqlite.ts	d115fb4cf9 refactor: move task state to shared sqlite
GENUINE	0	src/tasks/task-flow-registry.test.ts	-
GENUINE	0	src/tasks/task-flow-registry.ts	-
MIXED-CLOBBER	24	src/tasks/task-flow-registry.types.ts	d115fb4cf9 refactor: move task state to shared sqlite
GENUINE	0	src/tasks/task-flow-runtime-internal.ts	-
FROZEN-STALE	-1	src/tui/components/chat-log.test.ts	HEAD==upstream@b741ddb66f (2026-05-22 fix(tui): dismiss watchdog notice when response a)
FROZEN-STALE	-1	src/tui/embedded-backend.test.ts	HEAD==upstream@aa05c5c9dd (2026-05-25 test: fix mock signatures for tsgo)
MIXED-CLOBBER	95	src/tui/embedded-backend.ts	a509c48f0e feat: add core session goals (#87469)
GENUINE	0	src/tui/tui-pty-harness.e2e.test.ts	-
FROZEN-STALE	-1	src/tui/tui-session-actions.test.ts	HEAD==upstream@b8e9ab9385 (2026-05-21 fix(codex): surface native compaction failures (#)
MIXED-CLOBBER	10	src/tui/tui-session-actions.ts	a509c48f0e feat: add core session goals (#87469)
FROZEN-STALE	-1	src/tui/tui-submit-test-helpers.ts	HEAD==upstream@2c7200f542 (2026-05-17 fix(tui): preserve draft while chat is busy)
FROZEN-STALE	-1	src/tui/tui.submit-handler.test.ts	HEAD==upstream@c1bc6adfaa (2026-05-17 fix: restore busy TUI draft)
GENUINE	0	src/tui/tui.test.ts	-
GENUINE	0	src/version.ts	-
FROZEN-STALE	-1	src/video-generation/provider-registry.test.ts	HEAD==upstream@9772cf202c (2026-05-26 test(media): isolate generation provider registry)
MIXED-CLOBBER	4	test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/discord-group-codex-message-tool.md	584fa3215c Fix restart sentinel internal continuations (#8
MIXED-CLOBBER	4	test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/telegram-direct-codex-message-tool.md	584fa3215c Fix restart sentinel internal continuations (#8
MIXED-CLOBBER	4	test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/telegram-heartbeat-codex-tool.md	584fa3215c Fix restart sentinel internal continuations (#8
MIXED-CLOBBER	2	test/release-check.test.ts	6443d06764 fix: move compaction planning off the event loo
FROZEN-STALE	-1	test/scripts/changed-lanes.test.ts	HEAD==upstream@e20b8d70a6 (2026-05-26 fix: simplify testbox changed-check delegation)
FROZEN-STALE	-1	test/scripts/committer.test.ts	HEAD==upstream@40ac54adbb (2026-05-08 test: simplify committer path collection)
MIXED-CLOBBER	13	test/scripts/crabbox-wrapper.test.ts	aa0d6e1bca refactor: extract LLM core packages (#88117)
FROZEN-STALE	-1	test/scripts/e2e-shell-tempfiles.test.ts	HEAD==upstream@cd96542d37 (2026-05-26 fix(test): harden macos onboarding e2e)
FROZEN-STALE	-1	test/scripts/install-cli.test.ts	HEAD==upstream@6c5b39291f (2026-05-26 fix(installer): reject invalid shell options)
GENUINE	0	test/scripts/install-sh.test.ts	-
MIXED-CLOBBER	38	test/scripts/lint-suppressions.test.ts	7f4338d435 test: speed up slow assertions
GENUINE	0	test/scripts/npm-telegram-live.test.ts	-
GENUINE	0	test/scripts/openclaw-e2e-instance.test.ts	-
GENUINE	0	test/scripts/test-install-sh-docker.test.ts	-
FROZEN-STALE	-1	test/scripts/test-live-shard.test.ts	HEAD==upstream@e4332f7cff (2026-05-24 fix(scripts): preserve test passthrough args)
MIXED-CLOBBER	26	test/scripts/test-projects.test.ts	7de025eacd fix: route explicit vitest files through projec
FROZEN-STALE	-1	test/vitest-light-paths.test.ts	HEAD==upstream@2ccb5cff22 (2026-04-10 test: move Vitest configs under test)
MIXED-CLOBBER	4	test/vitest-scoped-config.test.ts	4be8a58a7d test(ci): isolate infra vitest lane
GENUINE	0	test/vitest/vitest.agents-core.config.ts	-
FROZEN-STALE	-1	test/vitest/vitest.commands-light-paths.mjs	HEAD==upstream@2ccb5cff22 (2026-04-10 test: move Vitest configs under test)
GENUINE	0	test/vitest/vitest.extension-slack.config.ts	-
SAFE-NEW	0	test/vitest/vitest.full-extension-slack.config.ts	-
MIXED-CLOBBER	2	test/vitest/vitest.test-shards.mjs	914f313740 test(unit-fast): isolate fake-timer files (#881
MIXED-CLOBBER	22	test/vitest/vitest.unit-fast-paths.mjs	914f313740 test(unit-fast): isolate fake-timer files (#881
MIXED-CLOBBER	43	tsdown.config.ts	6443d06764 fix: move compaction planning off the event loo
MIXED-CLOBBER	6	ui/src/i18n/.i18n/raw-copy-baseline.json	1d645ff66b feat(workboard): persist card metadata
MIXED-CLOBBER	121	ui/src/i18n/locales/ar.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	122	ui/src/i18n/locales/de.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	119	ui/src/i18n/locales/en.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	119	ui/src/i18n/locales/es.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	122	ui/src/i18n/locales/fa.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	119	ui/src/i18n/locales/fr.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	119	ui/src/i18n/locales/id.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	119	ui/src/i18n/locales/it.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	120	ui/src/i18n/locales/ja-JP.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	121	ui/src/i18n/locales/ko.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	119	ui/src/i18n/locales/nl.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	122	ui/src/i18n/locales/pl.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	120	ui/src/i18n/locales/pt-BR.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	120	ui/src/i18n/locales/th.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	121	ui/src/i18n/locales/tr.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	121	ui/src/i18n/locales/uk.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	119	ui/src/i18n/locales/vi.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	121	ui/src/i18n/locales/zh-CN.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	121	ui/src/i18n/locales/zh-TW.ts	63111746b1 feat: capture sessions into workboard
MIXED-CLOBBER	19	ui/src/styles/components.css	a509c48f0e feat: add core session goals (#87469)
GENUINE	0	ui/src/ui/app-gateway-chat-load.node.test.ts	-
MIXED-CLOBBER	25	ui/src/ui/app-gateway.node.test.ts	a509c48f0e feat: add core session goals (#87469)
FROZEN-STALE	-1	ui/src/ui/app-gateway.sessions.node.test.ts	HEAD==upstream@119a01c829 (2026-05-24 fix(webchat): stabilize live transcript run state)
MIXED-CLOBBER	58	ui/src/ui/app-gateway.ts	?
GENUINE	0	ui/src/ui/chat/grouped-render.ts	-
GENUINE	0	ui/src/ui/chat/tool-cards.ts	-
FROZEN-STALE	-1	ui/src/ui/controllers/config.test.ts	HEAD==upstream@c9d0464ed1 (2026-05-26 fix(control-ui): support raw edits from editable )
FROZEN-STALE	-1	ui/src/ui/controllers/config.ts	HEAD==upstream@c9d0464ed1 (2026-05-26 fix(control-ui): support raw edits from editable )
FROZEN-STALE	-1	ui/src/ui/usage-helpers.node.test.ts	HEAD==upstream@35af092508 (2026-05-12 test: total usage helper tools)
FROZEN-STALE	-1	ui/src/ui/usage-helpers.ts	HEAD==upstream@a859abdc6e (2026-05-01 refactor: trim local helper exports)
GENUINE	0	ui/src/ui/views/usage-render-overview.test.ts	-
