class	dropped_lines	file	detail
MIXED-CLOBBER	6	src/gateway/tool-resolution.ts	0cfccdb0c7 fix(codex): keep WebChat delivery hints out of 
GENUINE	0	src/hooks/llm-slug-generator.ts	-
SAFE-NEW	0	src/infra/chain-budget.test.ts	-
SAFE-NEW	0	src/infra/chain-budget.ts	-
SAFE-NEW	0	src/infra/continuation-tracer.test.ts	-
SAFE-NEW	0	src/infra/continuation-tracer.ts	-
GENUINE	0	src/infra/diagnostic-events.ts	-
SAFE-NEW	0	src/infra/diagnostic-trace-context-pure.ts	-
GENUINE	0	src/infra/diagnostic-trace-context.test.ts	-
GENUINE	0	src/infra/diagnostic-trace-context.ts	-
SAFE-CURRENT	0	src/infra/exec-approvals-policy.test.ts	-
GENUINE	0	src/infra/fs-safe.ts	-
SAFE-NEW	0	src/infra/heartbeat-runner.delegate-return.test.ts	-
GENUINE	0	src/infra/heartbeat-runner.returns-default-unset.test.ts	-
GENUINE	0	src/infra/heartbeat-runner.scheduler.test.ts	-
GENUINE	0	src/infra/heartbeat-runner.ts	-
GENUINE	0	src/infra/heartbeat-wake.test.ts	-
MIXED-CLOBBER	2	src/infra/heartbeat-wake.ts	?
GENUINE	0	src/infra/outbound/message.ts	-
MIXED-CLOBBER	2	src/infra/process-respawn.test.ts	c93d6d8daa fix(gateway): keep unmanaged restarts in-proces
MIXED-CLOBBER	6	src/infra/process-respawn.ts	c93d6d8daa fix(gateway): keep unmanaged restarts in-proces
GENUINE	0	src/infra/restart-sentinel.ts	-
SAFE-NEW	0	src/infra/secure-random-chain-id.test.ts	-
GENUINE	0	src/infra/secure-random.ts	-
SAFE-NEW	0	src/infra/session-cost-usage.discoverAllSessions.test.ts	-
GENUINE	0	src/infra/session-cost-usage.test.ts	-
GENUINE	0	src/infra/session-cost-usage.ts	-
MIXED-CLOBBER	7	src/infra/session-delivery-queue-storage.ts	?
MIXED-CLOBBER	1	src/infra/session-delivery-queue.storage.test.ts	?
SAFE-NEW	0	src/infra/session-keys.test.ts	-
SAFE-NEW	0	src/infra/session-keys.ts	-
SAFE-NEW	0	src/infra/substrate-capability-registry.test.ts	-
SAFE-NEW	0	src/infra/substrate-capability-registry.ts	-
MIXED-CLOBBER	8	src/infra/system-events.test.ts	c1151ea899 fix(events): sanitize queued system markers (#8
MIXED-CLOBBER	6	src/infra/system-events.ts	c1151ea899 fix(events): sanitize queued system markers (#8
SAFE-NEW	0	src/logging/diagnostic-continuation-queues.ts	-
GENUINE	0	src/logging/diagnostic-stability.ts	-
MIXED-CLOBBER	9	src/logging/diagnostic.test.ts	3349fe21bb Fix embedded session file ownership race (#8715
MIXED-CLOBBER	11	src/logging/diagnostic.ts	5955f354f7 fix(status): add gateway delivery health teleme
GENUINE	0	src/plugin-sdk/diagnostic-runtime.ts	-
GENUINE	0	src/plugin-sdk/file-access-runtime.ts	-
MIXED-CLOBBER	29	src/plugin-sdk/root-alias.cjs	b3f8a0edf3 fix(plugin-sdk): use Function.name to find onDi
MIXED-CLOBBER	74	src/plugins/commands.test.ts	9119492f15 fix: preserve plugin LLM command auth (#85936)
MIXED-CLOBBER	5	src/plugins/contracts/plugin-sdk-package-contract-guardrails.test.ts	c9d4f7e35c Deprecate memory-specific embedding provider re
MIXED-CLOBBER	83	src/plugins/contracts/plugin-sdk-root-alias.test.ts	b3f8a0edf3 fix(plugin-sdk): use Function.name to find onDi
MIXED-CLOBBER	65	src/plugins/loader.ts	57a3dbe736 perf: avoid jiti for built plugin startup paths
SAFE-NEW	0	src/plugins/manifest-metadata-scan.cache.test.ts	-
GENUINE	0	src/plugins/manifest-metadata-scan.ts	-
MIXED-CLOBBER	45	src/plugins/registry.ts	fbf900c746 refactor: move plugin state consumers to sqlite
MIXED-CLOBBER	79	src/plugins/sdk-alias.test.ts	e71b6f7e57 fix: expand startup argv runtime fallback hints
MIXED-CLOBBER	114	src/plugins/sdk-alias.ts	41fa603aa8 Fix plugin runtime module resolution diagnostic
GENUINE	0	src/plugins/session-entry-slot-keys.ts	-
GENUINE	0	src/status/status-message.ts	-
GENUINE	0	src/status/status-text.ts	-
GENUINE	0	src/tasks/task-boundaries.test.ts	-
SAFE-NEW	0	src/tasks/task-flow-registry.store.sqlite.chain-id.test.ts	-
MIXED-CLOBBER	1	src/tasks/task-flow-registry.store.sqlite.ts	694ca50e97 Revert "refactor: move runtime state to SQLite"
GENUINE	0	src/tasks/task-flow-registry.test.ts	-
GENUINE	0	src/tasks/task-flow-registry.ts	-
GENUINE	0	src/tasks/task-flow-registry.types.ts	-
GENUINE	0	src/tasks/task-flow-runtime-internal.ts	-
SAFE-CURRENT	0	src/tui/embedded-backend.test.ts	-
MIXED-CLOBBER	50	src/tui/embedded-backend.ts	6842d72a9c fix(tui): queue prompts submitted while busy (#
MIXED-CLOBBER	16	src/tui/tui-pty-harness.e2e.test.ts	6842d72a9c fix(tui): queue prompts submitted while busy (#
MIXED-CLOBBER	19	src/tui/tui-session-actions.ts	6842d72a9c fix(tui): queue prompts submitted while busy (#
MIXED-CLOBBER	10	src/tui/tui.test.ts	6842d72a9c fix(tui): queue prompts submitted while busy (#
MIXED-CLOBBER	9	test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/discord-group-codex-message-tool.md	0cfccdb0c7 fix(codex): keep WebChat delivery hints out of 
MIXED-CLOBBER	9	test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/telegram-direct-codex-message-tool.md	0cfccdb0c7 fix(codex): keep WebChat delivery hints out of 
MIXED-CLOBBER	9	test/fixtures/agents/prompt-snapshots/codex-runtime-happy-path/telegram-heartbeat-codex-tool.md	0cfccdb0c7 fix(codex): keep WebChat delivery hints out of 
MIXED-CLOBBER	13	test/release-check.test.ts	780bc79147 fix(plugin-sdk): stop exporting vitest test hel
MIXED-CLOBBER	68	test/scripts/crabbox-wrapper.test.ts	5aaad5f492 test: speed up crabbox wrapper tests
MIXED-CLOBBER	27	test/scripts/install-sh.test.ts	bf1a5c3303 fix(install): bound finalization probes (#86997
MIXED-CLOBBER	44	test/scripts/lint-suppressions.test.ts	7f4338d435 test: speed up slow assertions
MIXED-CLOBBER	18	test/scripts/npm-telegram-live.test.ts	698c40ef9d fix(e2e): bound telegram live hot path
MIXED-CLOBBER	4	test/scripts/openclaw-e2e-instance.test.ts	7e702bb43d fix(agents): suppress Write/Edit failed warning
MIXED-CLOBBER	45	test/scripts/test-install-sh-docker.test.ts	340f480a7b fix(installer): tighten nonroot smoke node pref
MIXED-CLOBBER	22	test/scripts/test-projects.test.ts	140892ce3d test: speed up test project routing
GENUINE	0	test/vitest/vitest.agents-core.config.ts	-
GENUINE	0	test/vitest/vitest.extension-slack.config.ts	-
SAFE-NEW	0	test/vitest/vitest.full-extension-slack.config.ts	-
GENUINE	0	test/vitest/vitest.test-shards.mjs	-
SAFE-CURRENT	0	test/vitest/vitest.unit-fast-paths.mjs	-
MIXED-CLOBBER	13	tsdown.config.ts	f4c6c0aec4 refactor: extract net policy package
MIXED-CLOBBER	8	ui/src/i18n/.i18n/raw-copy-baseline.json	1d645ff66b feat(workboard): persist card metadata
GENUINE	0	ui/src/i18n/locales/ar.ts	-
GENUINE	0	ui/src/i18n/locales/de.ts	-
GENUINE	0	ui/src/i18n/locales/en.ts	-
GENUINE	0	ui/src/i18n/locales/es.ts	-
GENUINE	0	ui/src/i18n/locales/fa.ts	-
GENUINE	0	ui/src/i18n/locales/fr.ts	-
GENUINE	0	ui/src/i18n/locales/id.ts	-
GENUINE	0	ui/src/i18n/locales/it.ts	-
GENUINE	0	ui/src/i18n/locales/ja-JP.ts	-
GENUINE	0	ui/src/i18n/locales/ko.ts	-
GENUINE	0	ui/src/i18n/locales/nl.ts	-
GENUINE	0	ui/src/i18n/locales/pl.ts	-
GENUINE	0	ui/src/i18n/locales/pt-BR.ts	-
GENUINE	0	ui/src/i18n/locales/th.ts	-
GENUINE	0	ui/src/i18n/locales/tr.ts	-
GENUINE	0	ui/src/i18n/locales/uk.ts	-
GENUINE	0	ui/src/i18n/locales/vi.ts	-
GENUINE	0	ui/src/i18n/locales/zh-CN.ts	-
GENUINE	0	ui/src/i18n/locales/zh-TW.ts	-
MIXED-CLOBBER	29	ui/src/ui/app-gateway.node.test.ts	5297eebe88 Fix stale approval prompts in Control UI (#8627
MIXED-CLOBBER	2	ui/src/ui/chat/grouped-render.ts	950007dd9c fix(ui): show failed tool results as errors (#8
MIXED-CLOBBER	3	ui/src/ui/chat/tool-cards.ts	950007dd9c fix(ui): show failed tool results as errors (#8
MIXED-CLOBBER	116	ui/src/ui/views/usage-render-overview.test.ts	a5a5df67da Fix clipped usage chart tooltip (#82846)
